full_text,bigrams,trigrams
"['hei', 'timnas', 'indonesia', 'mau', 'nyerah', 'fight', 'back', 'konon', 'kata', 'kalimat', 'tsb', 'sangat', 'pengaruh', 'menang', 'lawan', 'arab', 'saudi', 'gbk', 'timnasday', 'selamanyagaruda']","['hei timnas', 'timnas indonesia', 'indonesia mau', 'mau nyerah', 'nyerah fight', 'fight back', 'back konon', 'konon kata', 'kata kalimat', 'kalimat tsb', 'tsb sangat', 'sangat pengaruh', 'pengaruh menang', 'menang lawan', 'lawan arab', 'arab saudi', 'saudi gbk', 'gbk timnasday', 'timnasday selamanyagaruda']","['hei timnas indonesia', 'timnas indonesia mau', 'indonesia mau nyerah', 'mau nyerah fight', 'nyerah fight back', 'fight back konon', 'back konon kata', 'konon kata kalimat', 'kata kalimat tsb', 'kalimat tsb sangat', 'tsb sangat pengaruh', 'sangat pengaruh menang', 'pengaruh menang lawan', 'menang lawan arab', 'lawan arab saudi', 'arab saudi gbk', 'saudi gbk timnasday', 'gbk timnasday selamanyagaruda']"
"['pasuk', 'era', 'gelap', 'timnas', 'indonesia']","['pasuk era', 'era gelap', 'gelap timnas', 'timnas indonesia']","['pasuk era gelap', 'era gelap timnas', 'gelap timnas indonesia']"
"['sisa', 'ruang', 'ikhlas', 'timnas', 'indonesia']","['sisa ruang', 'ruang ikhlas', 'ikhlas timnas', 'timnas indonesia']","['sisa ruang ikhlas', 'ruang ikhlas timnas', 'ikhlas timnas indonesia']"
"['welcome', 'back', 'jaman', 'gelap', 'timnas', 'indonesia']","['welcome back', 'back jaman', 'jaman gelap', 'gelap timnas', 'timnas indonesia']","['welcome back jaman', 'back jaman gelap', 'jaman gelap timnas', 'gelap timnas indonesia']"
"['game', 'over', 'timnas', 'indonesia', 'terlalu', 'banyak', 'salah', 'pilih', 'main', 'sejak', 'awal']","['game over', 'over timnas', 'timnas indonesia', 'indonesia terlalu', 'terlalu banyak', 'banyak salah', 'salah pilih', 'pilih main', 'main sejak', 'sejak awal']","['game over timnas', 'over timnas indonesia', 'timnas indonesia terlalu', 'indonesia terlalu banyak', 'terlalu banyak salah', 'banyak salah pilih', 'salah pilih main', 'pilih main sejak', 'main sejak awal']"
"['hasil', 'imbang', 'gol', 'jadi', 'bukti', 'hadap', 'qatar', 'untung', 'status', 'tuan', 'rumah', 'mustahil', 'lawan', 'olahraga', 'adadikompas']","['hasil imbang', 'imbang gol', 'gol jadi', 'jadi bukti', 'bukti hadap', 'hadap qatar', 'qatar untung', 'untung status', 'status tuan', 'tuan rumah', 'rumah mustahil', 'mustahil lawan', 'lawan olahraga', 'olahraga adadikompas']","['hasil imbang gol', 'imbang gol jadi', 'gol jadi bukti', 'jadi bukti hadap', 'bukti hadap qatar', 'hadap qatar untung', 'qatar untung status', 'untung status tuan', 'status tuan rumah', 'tuan rumah mustahil', 'rumah mustahil lawan', 'mustahil lawan olahraga', 'lawan olahraga adadikompas']"
"['timnas', 'indonesia', 'setel', 'pabrik', 'wkwkwk', 'nikmat']","['timnas indonesia', 'indonesia setel', 'setel pabrik', 'pabrik wkwkwk', 'wkwkwk nikmat']","['timnas indonesia setel', 'indonesia setel pabrik', 'setel pabrik wkwkwk', 'pabrik wkwkwk nikmat']"
"['babak', 'pertama', 'timnas', 'indonesia', 'lebih', 'sering', 'operasi', 'serang', 'lewat', 'sisi', 'kanan', 'meski', 'kurang', 'variasi', 'lebih', 'kreatif', 'babak', 'dua', 'timnasday', 'selamanyagaruda']","['babak pertama', 'pertama timnas', 'timnas indonesia', 'indonesia lebih', 'lebih sering', 'sering operasi', 'operasi serang', 'serang lewat', 'lewat sisi', 'sisi kanan', 'kanan meski', 'meski kurang', 'kurang variasi', 'variasi lebih', 'lebih kreatif', 'kreatif babak', 'babak dua', 'dua timnasday', 'timnasday selamanyagaruda']","['babak pertama timnas', 'pertama timnas indonesia', 'timnas indonesia lebih', 'indonesia lebih sering', 'lebih sering operasi', 'sering operasi serang', 'operasi serang lewat', 'serang lewat sisi', 'lewat sisi kanan', 'sisi kanan meski', 'kanan meski kurang', 'meski kurang variasi', 'kurang variasi lebih', 'variasi lebih kreatif', 'lebih kreatif babak', 'kreatif babak dua', 'babak dua timnasday', 'dua timnasday selamanyagaruda']"
"['sumpah', 'timnas', 'indonesia', 'dah', 'bikin', 'tempat', 'latih', 'timnas', 'arab', 'saudi', 'timnasday', 'garudamendunia']","['sumpah timnas', 'timnas indonesia', 'indonesia dah', 'dah bikin', 'bikin tempat', 'tempat latih', 'latih timnas', 'timnas arab', 'arab saudi', 'saudi timnasday', 'timnasday garudamendunia']","['sumpah timnas indonesia', 'timnas indonesia dah', 'indonesia dah bikin', 'dah bikin tempat', 'bikin tempat latih', 'tempat latih timnas', 'latih timnas arab', 'timnas arab saudi', 'arab saudi timnasday', 'saudi timnasday garudamendunia']"
"['timnas', 'indonesia', 'main', 'loyo', 'auto', 'kalah', 'arab', 'overherd']","['timnas indonesia', 'indonesia main', 'main loyo', 'loyo auto', 'auto kalah', 'kalah arab', 'arab overherd']","['timnas indonesia main', 'indonesia main loyo', 'main loyo auto', 'loyo auto kalah', 'auto kalah arab', 'kalah arab overherd']"
"['abis', 'nnton', 'main', 'chelsea', 'liverpool', 'arsenal', 'lalu', 'tonton', 'main', 'ciamik', 'apik', 'timnas', 'nasional', 'indonesia']","['abis nnton', 'nnton main', 'main chelsea', 'chelsea liverpool', 'liverpool arsenal', 'arsenal lalu', 'lalu tonton', 'tonton main', 'main ciamik', 'ciamik apik', 'apik timnas', 'timnas nasional', 'nasional indonesia']","['abis nnton main', 'nnton main chelsea', 'main chelsea liverpool', 'chelsea liverpool arsenal', 'liverpool arsenal lalu', 'arsenal lalu tonton', 'lalu tonton main', 'tonton main ciamik', 'main ciamik apik', 'ciamik apik timnas', 'apik timnas nasional', 'timnas nasional indonesia']"
"['tuju', 'banget', 'pak', 'timnas', 'jaman', 'sty', 'memang', 'selalu', 'bikin', 'bangga', 'moga', 'performa', 'baik', 'indonesia']","['tuju banget', 'banget pak', 'pak timnas', 'timnas jaman', 'jaman sty', 'sty memang', 'memang selalu', 'selalu bikin', 'bikin bangga', 'bangga moga', 'moga performa', 'performa baik', 'baik indonesia']","['tuju banget pak', 'banget pak timnas', 'pak timnas jaman', 'timnas jaman sty', 'jaman sty memang', 'sty memang selalu', 'memang selalu bikin', 'selalu bikin bangga', 'bikin bangga moga', 'bangga moga performa', 'moga performa baik', 'performa baik indonesia']"
"['hampir', 'gol', 'indonesia', 'arab', 'saudi', 'timnasday', 'timnasindonesia', 'timnas']","['hampir gol', 'gol indonesia', 'indonesia arab', 'arab saudi', 'saudi timnasday', 'timnasday timnasindonesia', 'timnasindonesia timnas']","['hampir gol indonesia', 'gol indonesia arab', 'indonesia arab saudi', 'arab saudi timnasday', 'saudi timnasday timnasindonesia', 'timnasday timnasindonesia timnas']"
"['unggul', 'buka', 'kevin', 'diks', 'terbang', 'indonesia', 'tinggal', 'timnasindonesia', 'timnas', 'paes', 'viral', 'garudakita']","['unggul buka', 'buka kevin', 'kevin diks', 'diks terbang', 'terbang indonesia', 'indonesia tinggal', 'tinggal timnasindonesia', 'timnasindonesia timnas', 'timnas paes', 'paes viral', 'viral garudakita']","['unggul buka kevin', 'buka kevin diks', 'kevin diks terbang', 'diks terbang indonesia', 'terbang indonesia tinggal', 'indonesia tinggal timnasindonesia', 'tinggal timnasindonesia timnas', 'timnasindonesia timnas paes', 'timnas paes viral', 'paes viral garudakita']"
"['bangkit', 'timnas', 'indonesia']","['bangkit timnas', 'timnas indonesia']",['bangkit timnas indonesia']
"['save', 'epik', 'marteen', 'paes', 'indonesia', 'timnas', 'guling', 'guling', 'timnasday', 'timnasindonesia']","['save epik', 'epik marteen', 'marteen paes', 'paes indonesia', 'indonesia timnas', 'timnas guling', 'guling guling', 'guling timnasday', 'timnasday timnasindonesia']","['save epik marteen', 'epik marteen paes', 'marteen paes indonesia', 'paes indonesia timnas', 'indonesia timnas guling', 'timnas guling guling', 'guling guling timnasday', 'guling timnasday timnasindonesia']"
"['corner', 'arab', 'indonesia', 'timnas', 'guling', 'guling', 'timnasday', 'timnasindonesia']","['corner arab', 'arab indonesia', 'indonesia timnas', 'timnas guling', 'guling guling', 'guling timnasday', 'timnasday timnasindonesia']","['corner arab indonesia', 'arab indonesia timnas', 'indonesia timnas guling', 'timnas guling guling', 'guling guling timnasday', 'guling timnasday timnasindonesia']"
"['tahun', 'klub', 'selalu', 'maen', 'jadi', 'full', 'back', 'terus', 'tiba', 'ngide', 'suruh', 'balik', 'maen', 'winger', 'arguably', 'game', 'penting', 'sejarah', 'timnas', 'indonesia']","['tahun klub', 'klub selalu', 'selalu maen', 'maen jadi', 'jadi full', 'full back', 'back terus', 'terus tiba', 'tiba ngide', 'ngide suruh', 'suruh balik', 'balik maen', 'maen winger', 'winger arguably', 'arguably game', 'game penting', 'penting sejarah', 'sejarah timnas', 'timnas indonesia']","['tahun klub selalu', 'klub selalu maen', 'selalu maen jadi', 'maen jadi full', 'jadi full back', 'full back terus', 'back terus tiba', 'terus tiba ngide', 'tiba ngide suruh', 'ngide suruh balik', 'suruh balik maen', 'balik maen winger', 'maen winger arguably', 'winger arguably game', 'arguably game penting', 'game penting sejarah', 'penting sejarah timnas', 'sejarah timnas indonesia']"
"['persetan', 'kata', 'orang', 'bilang', 'bagus', 'sejak', 'awal', 'saya', 'milih', 'sty', 'latih', 'timnas', 'lebih', 'tau', 'cara', 'maksimal', 'potensi', 'main', 'indonesia']","['persetan kata', 'kata orang', 'orang bilang', 'bilang bagus', 'bagus sejak', 'sejak awal', 'awal saya', 'saya milih', 'milih sty', 'sty latih', 'latih timnas', 'timnas lebih', 'lebih tau', 'tau cara', 'cara maksimal', 'maksimal potensi', 'potensi main', 'main indonesia']","['persetan kata orang', 'kata orang bilang', 'orang bilang bagus', 'bilang bagus sejak', 'bagus sejak awal', 'sejak awal saya', 'awal saya milih', 'saya milih sty', 'milih sty latih', 'sty latih timnas', 'latih timnas lebih', 'timnas lebih tau', 'lebih tau cara', 'tau cara maksimal', 'cara maksimal potensi', 'maksimal potensi main', 'potensi main indonesia']"
"['timnas', 'indonesia', 'ganti', 'latih', 'tuju', 'lolos', 'piala', 'dunia', 'kan', 'bukan', 'piala', 'dunia', 'kan']","['timnas indonesia', 'indonesia ganti', 'ganti latih', 'latih tuju', 'tuju lolos', 'lolos piala', 'piala dunia', 'dunia kan', 'kan bukan', 'bukan piala', 'piala dunia', 'dunia kan']","['timnas indonesia ganti', 'indonesia ganti latih', 'ganti latih tuju', 'latih tuju lolos', 'tuju lolos piala', 'lolos piala dunia', 'piala dunia kan', 'dunia kan bukan', 'kan bukan piala', 'bukan piala dunia', 'piala dunia kan']"
"['tifo', 'supporter', 'timnas', 'arab', 'saudi', 'laga', 'lawan', 'indonesia']","['tifo supporter', 'supporter timnas', 'timnas arab', 'arab saudi', 'saudi laga', 'laga lawan', 'lawan indonesia']","['tifo supporter timnas', 'supporter timnas arab', 'timnas arab saudi', 'arab saudi laga', 'saudi laga lawan', 'laga lawan indonesia']"
"['dengar', 'sayup', 'sholawat', 'qasidah', 'laga', 'timnas', 'indonesia', 'lawan', 'arab', 'saudi', 'timnasday']","['dengar sayup', 'sayup sholawat', 'sholawat qasidah', 'qasidah laga', 'laga timnas', 'timnas indonesia', 'indonesia lawan', 'lawan arab', 'arab saudi', 'saudi timnasday']","['dengar sayup sholawat', 'sayup sholawat qasidah', 'sholawat qasidah laga', 'qasidah laga timnas', 'laga timnas indonesia', 'timnas indonesia lawan', 'indonesia lawan arab', 'lawan arab saudi', 'arab saudi timnasday']"
"['emang', 'tae', 'banget', 'awal', 'yakin', 'lihat', 'susun', 'main', 'nyaa', 'mana', 'klok', 'taae', 'seh', 'bikin', 'saya', 'neng', 'timnas', 'indonesia', 'sepakbola', 'saya', 'capek', 'hari', 'rasa', 'rasa', 'sakit', 'perintah', 'indonesia', 'fuck']","['emang tae', 'tae banget', 'banget awal', 'awal yakin', 'yakin lihat', 'lihat susun', 'susun main', 'main nyaa', 'nyaa mana', 'mana klok', 'klok taae', 'taae seh', 'seh bikin', 'bikin saya', 'saya neng', 'neng timnas', 'timnas indonesia', 'indonesia sepakbola', 'sepakbola saya', 'saya capek', 'capek hari', 'hari rasa', 'rasa rasa', 'rasa sakit', 'sakit perintah', 'perintah indonesia', 'indonesia fuck']","['emang tae banget', 'tae banget awal', 'banget awal yakin', 'awal yakin lihat', 'yakin lihat susun', 'lihat susun main', 'susun main nyaa', 'main nyaa mana', 'nyaa mana klok', 'mana klok taae', 'klok taae seh', 'taae seh bikin', 'seh bikin saya', 'bikin saya neng', 'saya neng timnas', 'neng timnas indonesia', 'timnas indonesia sepakbola', 'indonesia sepakbola saya', 'sepakbola saya capek', 'saya capek hari', 'capek hari rasa', 'hari rasa rasa', 'rasa rasa sakit', 'rasa sakit perintah', 'sakit perintah indonesia', 'perintah indonesia fuck']"
"['half', 'time', 'timnas', 'indonesia', 'tinggal', 'babak', 'pertama', 'timnasgas', 'timnasday', 'kitagaruda', 'roadto']","['half time', 'time timnas', 'timnas indonesia', 'indonesia tinggal', 'tinggal babak', 'babak pertama', 'pertama timnasgas', 'timnasgas timnasday', 'timnasday kitagaruda', 'kitagaruda roadto']","['half time timnas', 'time timnas indonesia', 'timnas indonesia tinggal', 'indonesia tinggal babak', 'tinggal babak pertama', 'babak pertama timnasgas', 'pertama timnasgas timnasday', 'timnasgas timnasday kitagaruda', 'timnasday kitagaruda roadto']"
"['tanding', 'lawan', 'arab', 'saudi', 'nontn', 'sinetron', 'ftv', 'banyak', 'drama', 'cringe', 'indonesia', 'arab', 'saudi', 'timnasday', 'timnasindonesia', 'timnas']","['tanding lawan', 'lawan arab', 'arab saudi', 'saudi nontn', 'nontn sinetron', 'sinetron ftv', 'ftv banyak', 'banyak drama', 'drama cringe', 'cringe indonesia', 'indonesia arab', 'arab saudi', 'saudi timnasday', 'timnasday timnasindonesia', 'timnasindonesia timnas']","['tanding lawan arab', 'lawan arab saudi', 'arab saudi nontn', 'saudi nontn sinetron', 'nontn sinetron ftv', 'sinetron ftv banyak', 'ftv banyak drama', 'banyak drama cringe', 'drama cringe indonesia', 'cringe indonesia arab', 'indonesia arab saudi', 'arab saudi timnasday', 'saudi timnasday timnasindonesia', 'timnasday timnasindonesia timnas']"
"['indonesia', 'susah', 'kalau', 'bnyk', 'penting', 'msk', 'program', 'timnas']","['indonesia susah', 'susah kalau', 'kalau bnyk', 'bnyk penting', 'penting msk', 'msk program', 'program timnas']","['indonesia susah kalau', 'susah kalau bnyk', 'kalau bnyk penting', 'bnyk penting msk', 'penting msk program', 'msk program timnas']"
"['wakil', 'tunggal', 'timnas', 'indonesia', 'piala', 'dunia']","['wakil tunggal', 'tunggal timnas', 'timnas indonesia', 'indonesia piala', 'piala dunia']","['wakil tunggal timnas', 'tunggal timnas indonesia', 'timnas indonesia piala', 'indonesia piala dunia']"
"['lebih', 'gila', 'tohir', 'mimpi', 'besar', 'juta', 'rakyat', 'indonesia', 'lihat', 'timnas', 'main', 'pildun', 'taruh', 'tangan', 'orang']","['lebih gila', 'gila tohir', 'tohir mimpi', 'mimpi besar', 'besar juta', 'juta rakyat', 'rakyat indonesia', 'indonesia lihat', 'lihat timnas', 'timnas main', 'main pildun', 'pildun taruh', 'taruh tangan', 'tangan orang']","['lebih gila tohir', 'gila tohir mimpi', 'tohir mimpi besar', 'mimpi besar juta', 'besar juta rakyat', 'juta rakyat indonesia', 'rakyat indonesia lihat', 'indonesia lihat timnas', 'lihat timnas main', 'timnas main pildun', 'main pildun taruh', 'pildun taruh tangan', 'taruh tangan orang']"
"['emang', 'yaa', 'starter', 'timnas', 'era', 'pstrick', 'kluivert', 'wajib', 'main', 'klub', 'juara', 'liga', 'indonesia']","['emang yaa', 'yaa starter', 'starter timnas', 'timnas era', 'era pstrick', 'pstrick kluivert', 'kluivert wajib', 'wajib main', 'main klub', 'klub juara', 'juara liga', 'liga indonesia']","['emang yaa starter', 'yaa starter timnas', 'starter timnas era', 'timnas era pstrick', 'era pstrick kluivert', 'pstrick kluivert wajib', 'kluivert wajib main', 'wajib main klub', 'main klub juara', 'klub juara liga', 'juara liga indonesia']"
"['hampir', 'semua', 'main', 'timnas', 'indonesia', 'agama', 'islam', 'khusus', 'asli', 'lokal', 'asnawi', 'mangkualam', 'pratama', 'arhan', 'witan', 'sulaeman', 'rizky', 'ridho', 'marselino', 'ferdinan', 'naturalisasi', 'ragnar', 'oratmangoen', 'baru', 'mualaf', 'ego', 'michiels', 'thom', 'haye', 'nonmuslim']","['hampir semua', 'semua main', 'main timnas', 'timnas indonesia', 'indonesia agama', 'agama islam', 'islam khusus', 'khusus asli', 'asli lokal', 'lokal asnawi', 'asnawi mangkualam', 'mangkualam pratama', 'pratama arhan', 'arhan witan', 'witan sulaeman', 'sulaeman rizky', 'rizky ridho', 'ridho marselino', 'marselino ferdinan', 'ferdinan naturalisasi', 'naturalisasi ragnar', 'ragnar oratmangoen', 'oratmangoen baru', 'baru mualaf', 'mualaf ego', 'ego michiels', 'michiels thom', 'thom haye', 'haye nonmuslim']","['hampir semua main', 'semua main timnas', 'main timnas indonesia', 'timnas indonesia agama', 'indonesia agama islam', 'agama islam khusus', 'islam khusus asli', 'khusus asli lokal', 'asli lokal asnawi', 'lokal asnawi mangkualam', 'asnawi mangkualam pratama', 'mangkualam pratama arhan', 'pratama arhan witan', 'arhan witan sulaeman', 'witan sulaeman rizky', 'sulaeman rizky ridho', 'rizky ridho marselino', 'ridho marselino ferdinan', 'marselino ferdinan naturalisasi', 'ferdinan naturalisasi ragnar', 'naturalisasi ragnar oratmangoen', 'ragnar oratmangoen baru', 'oratmangoen baru mualaf', 'baru mualaf ego', 'mualaf ego michiels', 'ego michiels thom', 'michiels thom haye', 'thom haye nonmuslim']"
"['mulai', 'banyak', 'cela', 'caci', 'maki', 'main', 'timnas', 'luar', 'beckham', 'klok', 'main', 'kurang', 'main', 'bener', 'juang', 'atas', 'lapang', 'kalah', 'wajar', 'level', 'jauh', 'atas', 'timnas', 'indonesia']","['mulai banyak', 'banyak cela', 'cela caci', 'caci maki', 'maki main', 'main timnas', 'timnas luar', 'luar beckham', 'beckham klok', 'klok main', 'main kurang', 'kurang main', 'main bener', 'bener juang', 'juang atas', 'atas lapang', 'lapang kalah', 'kalah wajar', 'wajar level', 'level jauh', 'jauh atas', 'atas timnas', 'timnas indonesia']","['mulai banyak cela', 'banyak cela caci', 'cela caci maki', 'caci maki main', 'maki main timnas', 'main timnas luar', 'timnas luar beckham', 'luar beckham klok', 'beckham klok main', 'klok main kurang', 'main kurang main', 'kurang main bener', 'main bener juang', 'bener juang atas', 'juang atas lapang', 'atas lapang kalah', 'lapang kalah wajar', 'kalah wajar level', 'wajar level jauh', 'level jauh atas', 'jauh atas timnas', 'atas timnas indonesia']"
"['timnas', 'indonesia', 'link', 'live', 'streaming', 'live', 'indonesia', 'arab', 'saudi', 'tvlink', 'like', 'timnasindonesia']","['timnas indonesia', 'indonesia link', 'link live', 'live streaming', 'streaming live', 'live indonesia', 'indonesia arab', 'arab saudi', 'saudi tvlink', 'tvlink like', 'like timnasindonesia']","['timnas indonesia link', 'indonesia link live', 'link live streaming', 'live streaming live', 'streaming live indonesia', 'live indonesia arab', 'indonesia arab saudi', 'arab saudi tvlink', 'saudi tvlink like', 'tvlink like timnasindonesia']"
"['kalo', 'mau', 'nilai', 'tampil', 'main', 'liat', 'beberapa', 'match', 'timnas', 'lawan', 'negara', 'atas', 'indonesia', 'klok', 'singkir', 'era', 'sty', 'sudah', 'layak', 'level', 'timnas', 'sekarang', 'lawan', 'lebih', 'kuat', 'lawan', 'negara', 'asean', 'oke']","['kalo mau', 'mau nilai', 'nilai tampil', 'tampil main', 'main liat', 'liat beberapa', 'beberapa match', 'match timnas', 'timnas lawan', 'lawan negara', 'negara atas', 'atas indonesia', 'indonesia klok', 'klok singkir', 'singkir era', 'era sty', 'sty sudah', 'sudah layak', 'layak level', 'level timnas', 'timnas sekarang', 'sekarang lawan', 'lawan lebih', 'lebih kuat', 'kuat lawan', 'lawan negara', 'negara asean', 'asean oke']","['kalo mau nilai', 'mau nilai tampil', 'nilai tampil main', 'tampil main liat', 'main liat beberapa', 'liat beberapa match', 'beberapa match timnas', 'match timnas lawan', 'timnas lawan negara', 'lawan negara atas', 'negara atas indonesia', 'atas indonesia klok', 'indonesia klok singkir', 'klok singkir era', 'singkir era sty', 'era sty sudah', 'sty sudah layak', 'sudah layak level', 'layak level timnas', 'level timnas sekarang', 'timnas sekarang lawan', 'sekarang lawan lebih', 'lawan lebih kuat', 'lebih kuat lawan', 'kuat lawan negara', 'lawan negara asean', 'negara asean oke']"
"['shin', 'taeyong', 'patrick', 'kluivert', 'punya', 'latar', 'belakang', 'beda', 'shin', 'sukses', 'latih', 'kleague', 'timnas', 'korea', 'bangun', 'timnas', 'indonesia', 'kluivert', 'legenda', 'main', 'ajax', 'barca', 'karir', 'latih', 'lebih', 'singkat', 'curacao', 'adana']","['shin taeyong', 'taeyong patrick', 'patrick kluivert', 'kluivert punya', 'punya latar', 'latar belakang', 'belakang beda', 'beda shin', 'shin sukses', 'sukses latih', 'latih kleague', 'kleague timnas', 'timnas korea', 'korea bangun', 'bangun timnas', 'timnas indonesia', 'indonesia kluivert', 'kluivert legenda', 'legenda main', 'main ajax', 'ajax barca', 'barca karir', 'karir latih', 'latih lebih', 'lebih singkat', 'singkat curacao', 'curacao adana']","['shin taeyong patrick', 'taeyong patrick kluivert', 'patrick kluivert punya', 'kluivert punya latar', 'punya latar belakang', 'latar belakang beda', 'belakang beda shin', 'beda shin sukses', 'shin sukses latih', 'sukses latih kleague', 'latih kleague timnas', 'kleague timnas korea', 'timnas korea bangun', 'korea bangun timnas', 'bangun timnas indonesia', 'timnas indonesia kluivert', 'indonesia kluivert legenda', 'kluivert legenda main', 'legenda main ajax', 'main ajax barca', 'ajax barca karir', 'barca karir latih', 'karir latih lebih', 'latih lebih singkat', 'lebih singkat curacao', 'singkat curacao adana']"
"['babak', 'pertama', 'timnas', 'indonesia', 'mampu', 'untuk', 'satu', 'tendang', 'target', 'asianqualifiers', 'timnasday', 'timnasindonesia', 'garudamendunia', 'pialadunia', 'kaka', 'ricky', 'kambuaya', 'kunci', 'tanding', 'timnas', 'indonesia', 'arab', 'babak', 'masuk', 'haye', 'and', 'ole']","['babak pertama', 'pertama timnas', 'timnas indonesia', 'indonesia mampu', 'mampu untuk', 'untuk satu', 'satu tendang', 'tendang target', 'target asianqualifiers', 'asianqualifiers timnasday', 'timnasday timnasindonesia', 'timnasindonesia garudamendunia', 'garudamendunia pialadunia', 'pialadunia kaka', 'kaka ricky', 'ricky kambuaya', 'kambuaya kunci', 'kunci tanding', 'tanding timnas', 'timnas indonesia', 'indonesia arab', 'arab babak', 'babak masuk', 'masuk haye', 'haye and', 'and ole']","['babak pertama timnas', 'pertama timnas indonesia', 'timnas indonesia mampu', 'indonesia mampu untuk', 'mampu untuk satu', 'untuk satu tendang', 'satu tendang target', 'tendang target asianqualifiers', 'target asianqualifiers timnasday', 'asianqualifiers timnasday timnasindonesia', 'timnasday timnasindonesia garudamendunia', 'timnasindonesia garudamendunia pialadunia', 'garudamendunia pialadunia kaka', 'pialadunia kaka ricky', 'kaka ricky kambuaya', 'ricky kambuaya kunci', 'kambuaya kunci tanding', 'kunci tanding timnas', 'tanding timnas indonesia', 'timnas indonesia arab', 'indonesia arab babak', 'arab babak masuk', 'babak masuk haye', 'masuk haye and', 'haye and ole']"
"['fakta', 'timnas', 'indonesia', 'emang', 'naturalisasi']","['fakta timnas', 'timnas indonesia', 'indonesia emang', 'emang naturalisasi']","['fakta timnas indonesia', 'timnas indonesia emang', 'indonesia emang naturalisasi']"
"['bangkit', 'babak', 'dua', 'timnas', 'indonesia', 'tinggal', 'arab', 'saudi', 'king', 'abdullah', 'sports', 'city', 'jeddah', 'indonesia', 'sempat', 'unggul', 'lebih', 'dulu', 'via', 'penalti', 'kevin', 'diks', 'tuan', 'rumah', 'hasil', 'balik', 'ada', 'aset', 'photo', 'bigmatch', 'timnasday', 'idnvsksa']","['bangkit babak', 'babak dua', 'dua timnas', 'timnas indonesia', 'indonesia tinggal', 'tinggal arab', 'arab saudi', 'saudi king', 'king abdullah', 'abdullah sports', 'sports city', 'city jeddah', 'jeddah indonesia', 'indonesia sempat', 'sempat unggul', 'unggul lebih', 'lebih dulu', 'dulu via', 'via penalti', 'penalti kevin', 'kevin diks', 'diks tuan', 'tuan rumah', 'rumah hasil', 'hasil balik', 'balik ada', 'ada aset', 'aset photo', 'photo bigmatch', 'bigmatch timnasday', 'timnasday idnvsksa']","['bangkit babak dua', 'babak dua timnas', 'dua timnas indonesia', 'timnas indonesia tinggal', 'indonesia tinggal arab', 'tinggal arab saudi', 'arab saudi king', 'saudi king abdullah', 'king abdullah sports', 'abdullah sports city', 'sports city jeddah', 'city jeddah indonesia', 'jeddah indonesia sempat', 'indonesia sempat unggul', 'sempat unggul lebih', 'unggul lebih dulu', 'lebih dulu via', 'dulu via penalti', 'via penalti kevin', 'penalti kevin diks', 'kevin diks tuan', 'diks tuan rumah', 'tuan rumah hasil', 'rumah hasil balik', 'hasil balik ada', 'balik ada aset', 'ada aset photo', 'aset photo bigmatch', 'photo bigmatch timnasday', 'bigmatch timnasday idnvsksa']"
"['pildun', 'ikut', 'kalau', 'amit', 'gagal', 'tahun', 'jadi', 'waktu', 'cukup', 'pssi', 'benah', 'moga', 'mau', 'benah', 'masyarakat', 'indonesia', 'marah', 'besar', 'kalau', 'gagal']","['pildun ikut', 'ikut kalau', 'kalau amit', 'amit gagal', 'gagal tahun', 'tahun jadi', 'jadi waktu', 'waktu cukup', 'cukup pssi', 'pssi benah', 'benah moga', 'moga mau', 'mau benah', 'benah masyarakat', 'masyarakat indonesia', 'indonesia marah', 'marah besar', 'besar kalau', 'kalau gagal']","['pildun ikut kalau', 'ikut kalau amit', 'kalau amit gagal', 'amit gagal tahun', 'gagal tahun jadi', 'tahun jadi waktu', 'jadi waktu cukup', 'waktu cukup pssi', 'cukup pssi benah', 'pssi benah moga', 'benah moga mau', 'moga mau benah', 'mau benah masyarakat', 'benah masyarakat indonesia', 'masyarakat indonesia marah', 'indonesia marah besar', 'marah besar kalau', 'besar kalau gagal']"
"['prediksi', 'skor', 'akhir', 'timnas', 'indonesia', 'arab', 'saudi', 'timnasday']","['prediksi skor', 'skor akhir', 'akhir timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi timnasday']","['prediksi skor akhir', 'skor akhir timnas', 'akhir timnas indonesia', 'timnas indonesia arab', 'indonesia arab saudi', 'arab saudi timnasday']"
"['start', 'list', 'timnas', 'indonesia', 'arab', 'saudi']","['start list', 'list timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi']","['start list timnas', 'list timnas indonesia', 'timnas indonesia arab', 'indonesia arab saudi']"
