full_text,bigrams
"['tidak', 'masalah', 'mau', 'patrick', 'kluivert', 'gio', 'van', 'bronckhorst', 'bahkan', 'van', 'gastel', 'sekalipun', 'penting', 'singkir', 'main', 'bek', 'haramball', 'tutup', 'peluang', 'main', 'baru', 'masuk', 'timnas', 'indonesia', 'beban', 'main', 'jebol', 'ekosistem', 'sepakbola', 'indonesia', 'masuk', 'timnas']","['tidak masalah', 'masalah mau', 'mau patrick', 'patrick kluivert', 'kluivert gio', 'gio van', 'van bronckhorst', 'bronckhorst bahkan', 'bahkan van', 'van gastel', 'gastel sekalipun', 'sekalipun penting', 'penting singkir', 'singkir main', 'main bek', 'bek haramball', 'haramball tutup', 'tutup peluang', 'peluang main', 'main baru', 'baru masuk', 'masuk timnas', 'timnas indonesia', 'indonesia beban', 'beban main', 'main jebol', 'jebol ekosistem', 'ekosistem sepakbola', 'sepakbola indonesia', 'indonesia masuk', 'masuk timnas']"
"['news', 'hot', 'latih', 'timnas', 'indonesia', 'patrick', 'kluivert', 'kecewa', 'main', 'tim', 'kalah', 'arab', 'saudi']","['news hot', 'hot latih', 'latih timnas', 'timnas indonesia', 'indonesia patrick', 'patrick kluivert', 'kluivert kecewa', 'kecewa main', 'main tim', 'tim kalah', 'kalah arab', 'arab saudi']"
"['hot', 'news', 'usai', 'kalah', 'timnas', 'arab', 'saudi', 'timnas', 'indonesia', 'punya', 'satu', 'tanding', 'pasti', 'lolos', 'tidak', 'piala', 'dunia']","['hot news', 'news usai', 'usai kalah', 'kalah timnas', 'timnas arab', 'arab saudi', 'saudi timnas', 'timnas indonesia', 'indonesia punya', 'punya satu', 'satu tanding', 'tanding pasti', 'pasti lolos', 'lolos tidak', 'tidak piala', 'piala dunia']"
"['hot', 'news', 'latih', 'arab', 'saudi', 'herve', 'renard', 'nilai', 'tahan', 'timnas', 'indonesia', 'cukup', 'rapuh']","['hot news', 'news latih', 'latih arab', 'arab saudi', 'saudi herve', 'herve renard', 'renard nilai', 'nilai tahan', 'tahan timnas', 'timnas indonesia', 'indonesia cukup', 'cukup rapuh']"
"['udahlah', 'gas', 'timnas', 'indonesia']","['udahlah gas', 'gas timnas', 'timnas indonesia']"
"['ken', 'ngancurin', 'timnas', 'indonesia', 'trik', 'yakob', 'yance', 'klok', 'bekam', 'kambuaya', 'dark', 'system', 'semua', 'jadi', 'tuju', 'jadi', 'kanker']","['ken ngancurin', 'ngancurin timnas', 'timnas indonesia', 'indonesia trik', 'trik yakob', 'yakob yance', 'yance klok', 'klok bekam', 'bekam kambuaya', 'kambuaya dark', 'dark system', 'system semua', 'semua jadi', 'jadi tuju', 'tuju jadi', 'jadi kanker']"
"['kalau', 'mau', 'salah', 'strategi', 'jajar', 'tim', 'latih', 'timnas', 'indonesia', 'susun', 'strategi', 'main', 'strategi', 'dsp']","['kalau mau', 'mau salah', 'salah strategi', 'strategi jajar', 'jajar tim', 'tim latih', 'latih timnas', 'timnas indonesia', 'indonesia susun', 'susun strategi', 'strategi main', 'main strategi', 'strategi dsp']"
"['umi', 'pipik', 'adu', 'mulut', 'warga', 'arab', 'soal', 'dukung', 'timnas', 'indonesia']","['umi pipik', 'pipik adu', 'adu mulut', 'mulut warga', 'warga arab', 'arab soal', 'soal dukung', 'dukung timnas', 'timnas indonesia']"
"['iyaa', 'terus', 'patrick', 'simon', 'berani', 'ncc', 'hasil', 'apa', 'mas', 'ada', 'ubah', 'timnas', 'indonesia']","['iyaa terus', 'terus patrick', 'patrick simon', 'simon berani', 'berani ncc', 'ncc hasil', 'hasil apa', 'apa mas', 'mas ada', 'ada ubah', 'ubah timnas', 'timnas indonesia']"
"['jelang', 'laga', 'ujicoba', 'lawan', 'india', 'timnas', 'indonesia', 'gelar', 'sesi', 'latih', 'stadion', 'madya', 'jakarta', 'kamis', 'sore', 'irf', 'elshintasport', 'beritaelshinta']","['jelang laga', 'laga ujicoba', 'ujicoba lawan', 'lawan india', 'india timnas', 'timnas indonesia', 'indonesia gelar', 'gelar sesi', 'sesi latih', 'latih stadion', 'stadion madya', 'madya jakarta', 'jakarta kamis', 'kamis sore', 'sore irf', 'irf elshintasport', 'elshintasport beritaelshinta']"
"['laga', 'jalan', 'shin', 'taeyong', 'sama', 'ulsan', 'hyundai', 'akhir', 'kutip', 'rilis', 'resmi', 'klub', 'ulsan', 'sang', 'mantan', 'latih', 'timnas', 'indonesia', 'henti', 'usai', 'catat', 'menang', 'imbang', 'kalah', 'awal', 'sempat', 'janji']","['laga jalan', 'jalan shin', 'shin taeyong', 'taeyong sama', 'sama ulsan', 'ulsan hyundai', 'hyundai akhir', 'akhir kutip', 'kutip rilis', 'rilis resmi', 'resmi klub', 'klub ulsan', 'ulsan sang', 'sang mantan', 'mantan latih', 'latih timnas', 'timnas indonesia', 'indonesia henti', 'henti usai', 'usai catat', 'catat menang', 'menang imbang', 'imbang kalah', 'kalah awal', 'awal sempat', 'sempat janji']"
"['timnas', 'indonesia', 'cetak', 'banyak', 'gol', 'temu', 'irak', 'bnetwork']","['timnas indonesia', 'indonesia cetak', 'cetak banyak', 'banyak gol', 'gol temu', 'temu irak', 'irak bnetwork']"
"['timnas', 'indonesia', 'kalah', 'arab', 'saudi', 'putar', 'empat', 'kualifikasi', 'piala', 'dunia', 'zona', 'asia']","['timnas indonesia', 'indonesia kalah', 'kalah arab', 'arab saudi', 'saudi putar', 'putar empat', 'empat kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia zona', 'zona asia']"
"['shin', 'taeyong', 'tahan', 'lama', 'latih', 'ulsan', 'hyundai', 'eks', 'latih', 'timnas', 'indonesia', 'pecat', 'rangkai', 'hasil', 'buruk', 'alami', 'tim', 'sebut']","['shin taeyong', 'taeyong tahan', 'tahan lama', 'lama latih', 'latih ulsan', 'ulsan hyundai', 'hyundai eks', 'eks latih', 'latih timnas', 'timnas indonesia', 'indonesia pecat', 'pecat rangkai', 'rangkai hasil', 'hasil buruk', 'buruk alami', 'alami tim', 'tim sebut']"
"['shin', 'taeyong', 'tahan', 'lama', 'latih', 'ulsan', 'hyundai', 'eks', 'latih', 'timnas', 'indonesia', 'pecat', 'rangkai', 'hasil', 'buruk', 'alami', 'tim', 'sebut']","['shin taeyong', 'taeyong tahan', 'tahan lama', 'lama latih', 'latih ulsan', 'ulsan hyundai', 'hyundai eks', 'eks latih', 'latih timnas', 'timnas indonesia', 'indonesia pecat', 'pecat rangkai', 'rangkai hasil', 'hasil buruk', 'buruk alami', 'alami tim', 'tim sebut']"
"['waktu', 'pas', 'timnas', 'indonesia']","['waktu pas', 'pas timnas', 'timnas indonesia']"
"['langkah', 'timnas', 'indonesia', 'kualifikasi', 'piala', 'dunia', 'zona', 'asia', 'makin', 'berat', 'tumbang', 'arab', 'saudi', 'laga', 'perdana', 'grup', 'stadion', 'king', 'abdullah', 'sports', 'city', 'jeddah', 'kamis', 'dini', 'hari', 'wib', 'latih', 'timnas', 'indonesia', 'patrick', 'kluivert', 'aku']","['langkah timnas', 'timnas indonesia', 'indonesia kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia zona', 'zona asia', 'asia makin', 'makin berat', 'berat tumbang', 'tumbang arab', 'arab saudi', 'saudi laga', 'laga perdana', 'perdana grup', 'grup stadion', 'stadion king', 'king abdullah', 'abdullah sports', 'sports city', 'city jeddah', 'jeddah kamis', 'kamis dini', 'dini hari', 'hari wib', 'wib latih', 'latih timnas', 'timnas indonesia', 'indonesia patrick', 'patrick kluivert', 'kluivert aku']"
"['ajar', 'kalah', 'timnas', 'lawan', 'australia', 'amp', 'arab', 'simpul', 'komposisi', 'main', 'timnas', 'indonesia', 'lebih', 'cocok', 'main', 'dengan', 'pola', 'tahan', 'serang', 'imbang', 'paksa', 'formasi', 'bek', 'dengan', 'kuat', 'indo']","['ajar kalah', 'kalah timnas', 'timnas lawan', 'lawan australia', 'australia amp', 'amp arab', 'arab simpul', 'simpul komposisi', 'komposisi main', 'main timnas', 'timnas indonesia', 'indonesia lebih', 'lebih cocok', 'cocok main', 'main dengan', 'dengan pola', 'pola tahan', 'tahan serang', 'serang imbang', 'imbang paksa', 'paksa formasi', 'formasi bek', 'bek dengan', 'dengan kuat', 'kuat indo']"
"['wasit', 'ahmed', 'serang', 'nilai', 'adil', 'pimpin', 'netizen', 'arab', 'saudi', 'sebut', 'musuh', 'sejarah', 'buruk', 'baik', 'level', 'tim', 'nasional', 'maupun', 'klub', 'timnasgas']","['wasit ahmed', 'ahmed serang', 'serang nilai', 'nilai adil', 'adil pimpin', 'pimpin netizen', 'netizen arab', 'arab saudi', 'saudi sebut', 'sebut musuh', 'musuh sejarah', 'sejarah buruk', 'buruk baik', 'baik level', 'level tim', 'tim nasional', 'nasional maupun', 'maupun klub', 'klub timnasgas']"
"['wasit', 'ahmed', 'serang', 'nilai', 'adil', 'pimpin', 'netizen', 'arab', 'saudi', 'sebut', 'musuh', 'sejarah', 'buruk', 'baik', 'level', 'tim', 'nasional', 'maupun', 'klub', 'timnasgas']","['wasit ahmed', 'ahmed serang', 'serang nilai', 'nilai adil', 'adil pimpin', 'pimpin netizen', 'netizen arab', 'arab saudi', 'saudi sebut', 'sebut musuh', 'musuh sejarah', 'sejarah buruk', 'buruk baik', 'baik level', 'level tim', 'tim nasional', 'nasional maupun', 'maupun klub', 'klub timnasgas']"
"['wkwkw', 'kalah', 'timnas', 'indonesia', 'pecat', 'tetep', 'sty']","['wkwkw kalah', 'kalah timnas', 'timnas indonesia', 'indonesia pecat', 'pecat tetep', 'tetep sty']"
"['eksklusif', 'tonton', 'live', 'report', 'lapor', 'suporter', 'timnas', 'indonesia', 'arab', 'saudi']","['eksklusif tonton', 'tonton live', 'live report', 'report lapor', 'lapor suporter', 'suporter timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi']"
"['eksklusif', 'tonton', 'live', 'report', 'lapor', 'suporter', 'timnas', 'indonesia', 'arab', 'saudi']","['eksklusif tonton', 'tonton live', 'live report', 'report lapor', 'lapor suporter', 'suporter timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi']"
"['timnas', 'indonesia', 'tel', 'kalah', 'tipis', 'tamu', 'timnas', 'arab', 'saudi', 'laga', 'pertama', 'grup', 'putar', 'empat', 'kualifikasi', 'piala', 'dunia', 'zona', 'asia', 'infopku', 'kualifikasipialadunia']","['timnas indonesia', 'indonesia tel', 'tel kalah', 'kalah tipis', 'tipis tamu', 'tamu timnas', 'timnas arab', 'arab saudi', 'saudi laga', 'laga pertama', 'pertama grup', 'grup putar', 'putar empat', 'empat kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia zona', 'zona asia', 'asia infopku', 'infopku kualifikasipialadunia']"
"['moga', 'timnas', 'indonesia', 'punya', 'harap', 'untuk', 'lolos', 'piala', 'dunia', 'moga', 'timnas', 'indonesia', 'mampu', 'kalah', 'irak', 'dengan', 'selisih', 'gol', 'signifikan', 'dalam', 'tanding', 'pamungkas', 'saudi', 'arabia', 'insha', 'allah', 'amiin']","['moga timnas', 'timnas indonesia', 'indonesia punya', 'punya harap', 'harap untuk', 'untuk lolos', 'lolos piala', 'piala dunia', 'dunia moga', 'moga timnas', 'timnas indonesia', 'indonesia mampu', 'mampu kalah', 'kalah irak', 'irak dengan', 'dengan selisih', 'selisih gol', 'gol signifikan', 'signifikan dalam', 'dalam tanding', 'tanding pamungkas', 'pamungkas saudi', 'saudi arabia', 'arabia insha', 'insha allah', 'allah amiin']"
"['timnas', 'indonesia', 'kalah', 'tipis', 'arab', 'saudi', 'kartu', 'merah', 'warna', 'laga', 'dramatis', 'riyadh', 'bnetwork']","['timnas indonesia', 'indonesia kalah', 'kalah tipis', 'tipis arab', 'arab saudi', 'saudi kartu', 'kartu merah', 'merah warna', 'warna laga', 'laga dramatis', 'dramatis riyadh', 'riyadh bnetwork']"
"['ridho', 'hubner', 'tidak', 'main', 'absen', 'verdonkenil', 'audero', 'sangat', 'asa', 'tahan', 'timnas', 'indonesia', 'rapuh', 'lawan', 'irak', 'hrs', 'benahin', 'strategi', 'istirahat', 'bpn', 'karena', 'menang', 'harga', 'mati', 'untuk', 'jaga', 'peluang', 'lolos', 'langsung', 'lanjut', 'timnas', 'timnasindonesia']","['ridho hubner', 'hubner tidak', 'tidak main', 'main absen', 'absen verdonkenil', 'verdonkenil audero', 'audero sangat', 'sangat asa', 'asa tahan', 'tahan timnas', 'timnas indonesia', 'indonesia rapuh', 'rapuh lawan', 'lawan irak', 'irak hrs', 'hrs benahin', 'benahin strategi', 'strategi istirahat', 'istirahat bpn', 'bpn karena', 'karena menang', 'menang harga', 'harga mati', 'mati untuk', 'untuk jaga', 'jaga peluang', 'peluang lolos', 'lolos langsung', 'langsung lanjut', 'lanjut timnas', 'timnas timnasindonesia']"
"['herve', 'renard', 'nyata', 'simpan', 'dendam', 'kesumat', 'timnas', 'indonesia', 'puas', 'lihat', 'garuda', 'babak', 'bur']","['herve renard', 'renard nyata', 'nyata simpan', 'simpan dendam', 'dendam kesumat', 'kesumat timnas', 'timnas indonesia', 'indonesia puas', 'puas lihat', 'lihat garuda', 'garuda babak', 'babak bur']"
"['tidak', 'andai', 'sayur', 'tidak', 'main', 'saya', 'yakin', 'timnas', 'indonesia', 'raih', 'hasil', 'lebih', 'baik', 'plus', 'verdonk', 'fit', 'kelar', 'tuh', 'arab']","['tidak andai', 'andai sayur', 'sayur tidak', 'tidak main', 'main saya', 'saya yakin', 'yakin timnas', 'timnas indonesia', 'indonesia raih', 'raih hasil', 'hasil lebih', 'lebih baik', 'baik plus', 'plus verdonk', 'verdonk fit', 'fit kelar', 'kelar tuh', 'tuh arab']"
"['live', 'eksklusif', 'ngobrol', 'bareng', 'arab', 'saudi', 'sama', 'garuda', 'buana', 'suporter', 'timnas', 'indonesia']","['live eksklusif', 'eksklusif ngobrol', 'ngobrol bareng', 'bareng arab', 'arab saudi', 'saudi sama', 'sama garuda', 'garuda buana', 'buana suporter', 'suporter timnas', 'timnas indonesia']"
"['live', 'eksklusif', 'ngobrol', 'bareng', 'arab', 'saudi', 'sama', 'garuda', 'buana', 'suporter', 'timnas', 'indonesia']","['live eksklusif', 'eksklusif ngobrol', 'ngobrol bareng', 'bareng arab', 'arab saudi', 'saudi sama', 'sama garuda', 'garuda buana', 'buana suporter', 'suporter timnas', 'timnas indonesia']"
"['kalau', 'ngomongin', 'gol', 'keren', 'timnas', 'indonesia', 'jawab', 'tendang', 'gawang', 'arab', 'saudi', 'tadi', 'malam', 'tuh', 'benerbener', 'clean', 'finish', 'keras', 'tepat', 'penuh', 'percaya', 'diri', 'main', 'makin', 'solid', 'garuda', 'terus', 'kasih', 'baik', 'merah', 'putih', 'timnas', 'timnasindonesia', 'timnasgaruda']","['kalau ngomongin', 'ngomongin gol', 'gol keren', 'keren timnas', 'timnas indonesia', 'indonesia jawab', 'jawab tendang', 'tendang gawang', 'gawang arab', 'arab saudi', 'saudi tadi', 'tadi malam', 'malam tuh', 'tuh benerbener', 'benerbener clean', 'clean finish', 'finish keras', 'keras tepat', 'tepat penuh', 'penuh percaya', 'percaya diri', 'diri main', 'main makin', 'makin solid', 'solid garuda', 'garuda terus', 'terus kasih', 'kasih baik', 'baik merah', 'merah putih', 'putih timnas', 'timnas timnasindonesia', 'timnasindonesia timnasgaruda']"
"['tidak', 'apa', 'apa', 'tidak', 'buruk', 'indonesia', 'dulu', 'pssi', 'nya', 'beku', 'malaysia', 'kan', 'relasi', 'nya', 'kuat', 'deal', 'deal', 'lan', 'fifa']","['tidak apa', 'apa apa', 'apa tidak', 'tidak buruk', 'buruk indonesia', 'indonesia dulu', 'dulu pssi', 'pssi nya', 'nya beku', 'beku malaysia', 'malaysia kan', 'kan relasi', 'relasi nya', 'nya kuat', 'kuat deal', 'deal deal', 'deal lan', 'lan fifa']"
"['timnas', 'indonesia', 'juang', 'keras', 'kualifikasi', 'piala', 'dunia', 'laga', 'buka', 'grup', 'skuad', 'garuda', 'kalah', 'tipis', 'arab', 'saudi', 'meski', 'sempat', 'unggul', 'lebih', 'dulu', 'lewat', 'penalti', 'kevin', 'diks', 'kalah', 'jadi', 'uji', 'awal', 'latih', 'patrick', 'kluivert']","['timnas indonesia', 'indonesia juang', 'juang keras', 'keras kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia laga', 'laga buka', 'buka grup', 'grup skuad', 'skuad garuda', 'garuda kalah', 'kalah tipis', 'tipis arab', 'arab saudi', 'saudi meski', 'meski sempat', 'sempat unggul', 'unggul lebih', 'lebih dulu', 'dulu lewat', 'lewat penalti', 'penalti kevin', 'kevin diks', 'diks kalah', 'kalah jadi', 'jadi uji', 'uji awal', 'awal latih', 'latih patrick', 'patrick kluivert']"
"['latih', 'timnas', 'indonesia', 'patrick', 'kluivert', 'rasa', 'punya', 'keluh', 'apa', 'soal', 'wasit', 'turut', 'adil', 'lapang', 'asal', 'kuwait', 'jalan', 'tugas', 'baik']","['latih timnas', 'timnas indonesia', 'indonesia patrick', 'patrick kluivert', 'kluivert rasa', 'rasa punya', 'punya keluh', 'keluh apa', 'apa soal', 'soal wasit', 'wasit turut', 'turut adil', 'adil lapang', 'lapang asal', 'asal kuwait', 'kuwait jalan', 'jalan tugas', 'tugas baik']"
"['latih', 'timnas', 'indonesia', 'patrick', 'kluivert', 'rasa', 'punya', 'keluh', 'apa', 'soal', 'wasit', 'turut', 'adil', 'lapang', 'asal', 'kuwait', 'jalan', 'tugas', 'baik']","['latih timnas', 'timnas indonesia', 'indonesia patrick', 'patrick kluivert', 'kluivert rasa', 'rasa punya', 'punya keluh', 'keluh apa', 'apa soal', 'soal wasit', 'wasit turut', 'turut adil', 'adil lapang', 'lapang asal', 'asal kuwait', 'kuwait jalan', 'jalan tugas', 'tugas baik']"
"['laga', 'timnas', 'indonesia', 'arab', 'saudi', 'babak', 'empat', 'kualifikasi', 'piala', 'dunia', 'jalan', 'kontroversi', 'wasit', 'asal', 'kuwait', 'ahmad', 'ali', 'sempat', 'khawatir', 'berat', 'belah', 'justru', 'pimpin', 'jalan', 'tanding', 'adil', 'tegas']","['laga timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi babak', 'babak empat', 'empat kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia jalan', 'jalan kontroversi', 'kontroversi wasit', 'wasit asal', 'asal kuwait', 'kuwait ahmad', 'ahmad ali', 'ali sempat', 'sempat khawatir', 'khawatir berat', 'berat belah', 'belah justru', 'justru pimpin', 'pimpin jalan', 'jalan tanding', 'tanding adil', 'adil tegas']"
"['instagram', 'marc', 'klok', 'serang', 'warganet', 'usai', 'timnas', 'indonesia', 'kalah']","['instagram marc', 'marc klok', 'klok serang', 'serang warganet', 'warganet usai', 'usai timnas', 'timnas indonesia', 'indonesia kalah']"
"['kalah', 'tipis', 'timnas', 'indonesia', 'takluk', 'arab', 'saudi', 'timnasindonesia', 'kalahtipis', 'arabsaudivsindonesia', 'sepakbolaindonesia', 'kualifikasi', 'beritaolahraga', 'istananews', 'shorts', 'trendingrels', 'breakingnews', 'beritaterkini']","['kalah tipis', 'tipis timnas', 'timnas indonesia', 'indonesia takluk', 'takluk arab', 'arab saudi', 'saudi timnasindonesia', 'timnasindonesia kalahtipis', 'kalahtipis arabsaudivsindonesia', 'arabsaudivsindonesia sepakbolaindonesia', 'sepakbolaindonesia kualifikasi', 'kualifikasi beritaolahraga', 'beritaolahraga istananews', 'istananews shorts', 'shorts trendingrels', 'trendingrels breakingnews', 'breakingnews beritaterkini']"
"['dapat', 'main', 'timnas', 'indonesia', 'game', 'rating', 'tinggi', 'pegang', 'emil', 'audero', 'ikut', 'daftar', 'himpun', 'situs', 'resmi']","['dapat main', 'main timnas', 'timnas indonesia', 'indonesia game', 'game rating', 'rating tinggi', 'tinggi pegang', 'pegang emil', 'emil audero', 'audero ikut', 'ikut daftar', 'daftar himpun', 'himpun situs', 'situs resmi']"
"['justin', 'hubner', 'rizky', 'ridho', 'jay', 'idzes', 'disebutsebut', 'trio', 'baik', 'lini', 'belakang', 'timnas', 'indonesia', 'tiga', 'main', 'sama', 'indonesia', 'cuma', 'kalah', 'satu', 'kali']","['justin hubner', 'hubner rizky', 'rizky ridho', 'ridho jay', 'jay idzes', 'idzes disebutsebut', 'disebutsebut trio', 'trio baik', 'baik lini', 'lini belakang', 'belakang timnas', 'timnas indonesia', 'indonesia tiga', 'tiga main', 'main sama', 'sama indonesia', 'indonesia cuma', 'cuma kalah', 'kalah satu', 'satu kali']"
"['publik', 'tanah', 'air', 'sempat', 'ragu', 'netralitas', 'wasit', 'asal', 'kuwait', 'pimpin', 'laga', 'timnas', 'indonesia', 'arab', 'saudi', 'kualifikasi', 'piala', 'dunia', 'warganet', 'minta', 'maaf', 'usai', 'sang', 'adil', 'lapang', 'jalan', 'tugas', 'baik', 'timnasgas']","['publik tanah', 'tanah air', 'air sempat', 'sempat ragu', 'ragu netralitas', 'netralitas wasit', 'wasit asal', 'asal kuwait', 'kuwait pimpin', 'pimpin laga', 'laga timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia warganet', 'warganet minta', 'minta maaf', 'maaf usai', 'usai sang', 'sang adil', 'adil lapang', 'lapang jalan', 'jalan tugas', 'tugas baik', 'baik timnasgas']"
"['publik', 'tanah', 'air', 'sempat', 'ragu', 'netralitas', 'wasit', 'asal', 'kuwait', 'pimpin', 'laga', 'timnas', 'indonesia', 'arab', 'saudi', 'kualifikasi', 'piala', 'dunia', 'warganet', 'minta', 'maaf', 'usai', 'sang', 'adil', 'lapang', 'jalan', 'tugas', 'baik', 'timnasgas']","['publik tanah', 'tanah air', 'air sempat', 'sempat ragu', 'ragu netralitas', 'netralitas wasit', 'wasit asal', 'asal kuwait', 'kuwait pimpin', 'pimpin laga', 'laga timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia warganet', 'warganet minta', 'minta maaf', 'maaf usai', 'usai sang', 'sang adil', 'adil lapang', 'lapang jalan', 'jalan tugas', 'tugas baik', 'baik timnasgas']"
"['incar', 'emas', 'sea', 'games', 'thailand', 'program', 'uji', 'coba', 'timnas', 'hockey', 'indonesia']","['incar emas', 'emas sea', 'sea games', 'games thailand', 'thailand program', 'program uji', 'uji coba', 'coba timnas', 'timnas hockey', 'hockey indonesia']"
"['kata', 'gampang', 'kaliya', 'ngebentuk', 'timnas', 'indonesia', 'minus', 'gilir', 'sudah', 'baik', 'malah', 'ganti', 'latih']","['kata gampang', 'gampang kaliya', 'kaliya ngebentuk', 'ngebentuk timnas', 'timnas indonesia', 'indonesia minus', 'minus gilir', 'gilir sudah', 'sudah baik', 'baik malah', 'malah ganti', 'ganti latih']"
